id;geom
413;LINESTRING(-8.619768 41.148072,-8.619975 41.147865,-8.620281 41.146911,-8.619039 41.146191,-8.617554 41.145975,-8.616924 41.144778,-8.614845 41.145723,-8.613081 41.145912,-8.610804 41.146092,-8.608959 41.147064,-8.608770 41.147163,-8.608590 41.147352,-8.608095 41.148576,-8.606601 41.148504,-8.606547 41.148405,-8.604846 41.148009,-8.603181 41.147433,-8.602317 41.147136,-8.602308 41.147136,-8.602227 41.147154,-8.601489 41.147280,-8.600436 41.147667,-8.599797 41.147865,-8.599149 41.148036,-8.599086 41.148027,-8.599005 41.148081,-8.598663 41.148945,-8.597781 41.150898,-8.596161 41.153724,-8.595639 41.154606,-8.594586 41.156433,-8.592921 41.159151,-8.592012 41.160825,-8.591166 41.162013,-8.589618 41.163795,-8.588907 41.165163,-8.588943 41.165613,-8.588916 41.165757,-8.587818 41.167710,-8.586585 41.170140,-8.585199 41.172930,-8.584542 41.174163,-8.584209 41.175360,-8.582661 41.178159,-8.581833 41.180337,-8.578746 41.180715,-8.575326 41.180553,-8.572293 41.179995,-8.571618 41.180040,-8.569503 41.180040,-8.567856 41.181228,-8.565597 41.181219,-8.563545 41.181354,-8.560512 41.181885,-8.558487 41.183586,-8.557524 41.184324,-8.557173 41.185656,-8.556102 41.185449,-8.554923 41.186538,-8.552142 41.187303,-8.549262 41.188104,-8.546292 41.188941,-8.543295 41.189139,-8.540901 41.188842,-8.539893 41.188293,-8.539020 41.188176,-8.537823 41.188338,-8.537211 41.189571,-8.535960 41.189499)
414;LINESTRING(-8.619867 41.148000,-8.619930 41.147964,-8.620425 41.147244,-8.620263 41.146569,-8.620227 41.146407,-8.619849 41.146047,-8.618184 41.146290,-8.617437 41.145417,-8.616636 41.144976,-8.614593 41.145831,-8.612802 41.146047,-8.611173 41.146398,-8.610813 41.148153,-8.610552 41.148882,-8.610579 41.148936,-8.610408 41.149116,-8.608725 41.148837,-8.607456 41.148630,-8.605845 41.148279,-8.604216 41.147631,-8.604153 41.147667,-8.604216 41.147613,-8.603487 41.147487,-8.602812 41.148135,-8.603199 41.149062,-8.603253 41.149350,-8.604873 41.149719,-8.604954 41.149863,-8.604972 41.149890,-8.604999 41.149881)
415;LINESTRING(-8.585604 41.148585,-8.585649 41.148855,-8.586396 41.148909,-8.586351 41.147811,-8.586972 41.147199,-8.584551 41.146479,-8.583030 41.145120,-8.581140 41.144949,-8.579466 41.145822,-8.579223 41.146254,-8.579916 41.147550,-8.578782 41.149791,-8.580456 41.152347,-8.582751 41.154948,-8.582652 41.158206,-8.581185 41.161788,-8.582121 41.164938,-8.584767 41.166720,-8.587980 41.167755,-8.591391 41.169762,-8.594334 41.171796,-8.594091 41.174496,-8.593191 41.177943,-8.592912 41.181669,-8.593956 41.185314,-8.594685 41.188833,-8.592444 41.191803,-8.590500 41.194773,-8.588043 41.197725,-8.586270 41.199246,-8.588322 41.198364,-8.591670 41.197374,-8.595432 41.197185,-8.600157 41.198733,-8.605215 41.199831,-8.610615 41.200947,-8.615916 41.202018,-8.620956 41.204124,-8.625699 41.206194,-8.630586 41.207346,-8.635824 41.206392,-8.641107 41.204835,-8.645499 41.203701,-8.649558 41.203242,-8.651646 41.205627,-8.651637 41.209236,-8.653365 41.213331,-8.656281 41.217111,-8.659737 41.220747,-8.662914 41.224077,-8.666316 41.227380,-8.667918 41.230413,-8.666604 41.233608,-8.667792 41.236362,-8.668827 41.238675,-8.670420 41.238990,-8.670330 41.237802,-8.670294 41.237649,-8.670303 41.237667,-8.670303 41.237658,-8.670267 41.237631,-8.670168 41.237523,-8.670051 41.236875)
416;LINESTRING(-8.668233 41.147820,-8.667414 41.147523,-8.665605 41.147865,-8.663526 41.147928,-8.661582 41.147559,-8.660601 41.147244,-8.658144 41.146722,-8.655804 41.147748,-8.654571 41.148351,-8.654544 41.148378,-8.654553 41.148378,-8.654535 41.148378,-8.654553 41.148378,-8.654049 41.148432,-8.651655 41.148144,-8.650764 41.148018,-8.650611 41.147991,-8.648955 41.148054,-8.646984 41.148459,-8.646840 41.148504,-8.648604 41.148207,-8.651232 41.148072,-8.653392 41.148558,-8.655579 41.147910,-8.658387 41.146749,-8.661303 41.147487,-8.662131 41.147676,-8.664498 41.148117,-8.666649 41.147442,-8.668485 41.147973,-8.668629 41.148027,-8.670375 41.148693,-8.672940 41.149134,-8.675604 41.149503,-8.676612 41.151123,-8.677971 41.152617,-8.679771 41.154633,-8.681562 41.156757,-8.683326 41.158917,-8.683587 41.159196,-8.683596 41.159394,-8.682543 41.159835,-8.681571 41.160240,-8.680005 41.160870,-8.678178 41.161743,-8.676171 41.162841,-8.674335 41.162751,-8.671797 41.162004,-8.669502 41.161059,-8.667279 41.161293,-8.665533 41.161581,-8.664498 41.160384,-8.663841 41.159691)
417;LINESTRING(-8.607033 41.145921,-8.607051 41.145921,-8.607042 41.145921,-8.607042 41.145903,-8.607042 41.145921,-8.607024 41.145912,-8.607024 41.145921,-8.607033 41.145930,-8.607006 41.145921,-8.607006 41.145939,-8.606871 41.146704,-8.606763 41.146875,-8.606745 41.146866,-8.606790 41.146875,-8.606538 41.147631,-8.606340 41.148198,-8.606313 41.148180,-8.606331 41.148207,-8.606385 41.148234,-8.606439 41.148252,-8.606439 41.148234,-8.606169 41.148279,-8.604387 41.147766,-8.602398 41.147208,-8.601813 41.147145,-8.600148 41.147676,-8.599779 41.147199,-8.599257 41.146083,-8.599248 41.146002,-8.599140 41.145885,-8.598321 41.145876,-8.596386 41.146002,-8.593740 41.146263,-8.590545 41.146839,-8.587719 41.147235,-8.585253 41.146695,-8.583471 41.145561,-8.581590 41.144823,-8.579538 41.145678,-8.579367 41.146308,-8.579619 41.147928,-8.578818 41.150484,-8.581671 41.153328,-8.583003 41.157072,-8.581158 41.161797,-8.582283 41.165226,-8.585667 41.166774,-8.589897 41.168799,-8.593767 41.171310,-8.594334 41.173965,-8.593209 41.177628,-8.592948 41.181642,-8.594271 41.186169,-8.594091 41.190120,-8.591535 41.193594,-8.588691 41.196744,-8.586873 41.199309,-8.587062 41.198490,-8.590905 41.198004,-8.594280 41.196915,-8.599410 41.198490,-8.604963 41.199723,-8.611263 41.200974,-8.618283 41.202909,-8.624880 41.205807,-8.631018 41.207319,-8.637543 41.205843,-8.644536 41.203917,-8.649711 41.203260,-8.651682 41.206212,-8.652357 41.211018,-8.655147 41.215950,-8.658864 41.219820,-8.662203 41.223330,-8.665236 41.226516,-8.668098 41.229270,-8.666937 41.232294,-8.667378 41.235084,-8.667972 41.237559,-8.669403 41.238864,-8.670375 41.238081,-8.670168 41.237271,-8.670087 41.236839,-8.670096 41.236839,-8.670087 41.236857,-8.670096 41.236884,-8.670051 41.236740,-8.669988 41.236713,-8.669916 41.236677,-8.669772 41.235975,-8.668917 41.235165,-8.669304 41.237136,-8.668629 41.238243)
418;LINESTRING(-8.613261 41.154408,-8.613261 41.153814,-8.612028 41.154057,-8.612910 41.155164,-8.615646 41.155704,-8.617716 41.156046,-8.617995 41.156100,-8.619885 41.156469,-8.622405 41.156811,-8.624484 41.157171,-8.627157 41.157639,-8.628039 41.158269,-8.628840 41.159214,-8.628219 41.161140,-8.627598 41.163075,-8.627490 41.163417,-8.627418 41.163705,-8.627166 41.164596,-8.627175 41.164596,-8.627184 41.164596,-8.627184 41.164578,-8.627715 41.164803,-8.630172 41.165091,-8.632764 41.164128,-8.635320 41.163948,-8.638560 41.164695,-8.641251 41.166468,-8.643960 41.168700,-8.646966 41.171166,-8.650098 41.173704,-8.653185 41.176233,-8.656218 41.178690,-8.659134 41.181084,-8.662284 41.183640,-8.665389 41.186196,-8.666937 41.188581,-8.666748 41.191038,-8.665794 41.194008,-8.663229 41.196771,-8.659719 41.199282,-8.655930 41.201631,-8.651979 41.202027,-8.649801 41.202153,-8.651259 41.204430,-8.651475 41.207877,-8.652627 41.211666,-8.654625 41.215383,-8.657955 41.218866,-8.660988 41.222043,-8.664003 41.225229,-8.667369 41.228055,-8.667576 41.231151,-8.666694 41.234013,-8.667855 41.236839,-8.669025 41.238756,-8.670267 41.239053,-8.670231 41.237568,-8.670150 41.236956,-8.670177 41.236956,-8.670168 41.236947,-8.670150 41.236938,-8.670123 41.236938,-8.670123 41.236884,-8.670114 41.236821,-8.670060 41.236839,-8.669979 41.236875,-8.669907 41.236875,-8.669817 41.236875,-8.669844 41.236884,-8.669880 41.236875,-8.669907 41.236839,-8.669943 41.236821,-8.669970 41.236812,-8.670006 41.236821,-8.670060 41.236839,-8.670123 41.236830,-8.670159 41.236830,-8.670105 41.236830,-8.670051 41.236830,-8.669997 41.236830,-8.669997 41.236812,-8.670078 41.236821,-8.670060 41.236821,-8.669979 41.236821,-8.669943 41.236830,-8.669916 41.236812)
419;LINESTRING(-8.649558 41.154246,-8.650296 41.153940,-8.650404 41.153751,-8.650386 41.153778,-8.650170 41.153751,-8.648901 41.154039,-8.646192 41.154228,-8.643618 41.154399,-8.642250 41.154084,-8.639577 41.153328,-8.636265 41.152527,-8.632620 41.152671,-8.629812 41.152545,-8.628696 41.152455,-8.626581 41.152509,-8.626437 41.152554,-8.626131 41.152293,-8.625969 41.150682,-8.625492 41.148783,-8.623593 41.147964,-8.621001 41.147406,-8.620173 41.146281,-8.618256 41.146281,-8.617617 41.146065,-8.617176 41.144850,-8.615961 41.145327,-8.614377 41.145948,-8.612964 41.145885,-8.611461 41.145930,-8.610885 41.145903,-8.610849 41.145885)
420;LINESTRING(-8.665497 41.170779,-8.665227 41.171013,-8.663364 41.170905,-8.661771 41.169114,-8.661204 41.167296,-8.660790 41.166333,-8.660475 41.166477,-8.659278 41.165901,-8.657010 41.165172,-8.656236 41.164137,-8.657001 41.163120,-8.657028 41.162841,-8.656911 41.162805,-8.656884 41.162787,-8.657028 41.162778,-8.656929 41.162751,-8.657649 41.161689,-8.658234 41.161032,-8.658225 41.160879,-8.657082 41.160159,-8.655399 41.159277,-8.654319 41.158665,-8.653131 41.157945,-8.652438 41.157306,-8.652672 41.156784,-8.653788 41.155686,-8.655876 41.155029,-8.655048 41.152932,-8.654076 41.152167,-8.651475 41.152608,-8.650413 41.153643,-8.649774 41.153895,-8.647146 41.154120,-8.644878 41.154417,-8.642475 41.154102,-8.639442 41.153220,-8.636256 41.152482,-8.633385 41.152617,-8.632143 41.152707,-8.631072 41.152563,-8.628912 41.152437,-8.627193 41.152329,-8.626455 41.152491,-8.625951 41.151465,-8.625978 41.150493,-8.625834 41.149701,-8.625762 41.149170,-8.625735 41.149170,-8.625726 41.149188,-8.625699 41.149197,-8.625627 41.149035,-8.624430 41.148279,-8.622954 41.147847)
421;LINESTRING(-8.652600 41.169285,-8.652600 41.169294,-8.652807 41.169357,-8.654535 41.169915,-8.655921 41.170545,-8.656515 41.170779,-8.656515 41.170788,-8.657748 41.171526,-8.659080 41.172552,-8.660313 41.173587,-8.660718 41.175081,-8.661816 41.176467,-8.660538 41.176944,-8.657217 41.177430,-8.655723 41.177727,-8.655714 41.178555,-8.657640 41.179842,-8.660448 41.182074,-8.663661 41.184684,-8.666982 41.187357,-8.671284 41.189130,-8.676153 41.189886,-8.679744 41.192379,-8.682633 41.195223,-8.684730 41.197374,-8.683506 41.197167,-8.685387 41.195871,-8.687646 41.194350,-8.689950 41.192964,-8.692308 41.191560,-8.693766 41.190732,-8.695467 41.190894,-8.696142 41.191920,-8.696718 41.193270,-8.696745 41.195007,-8.696646 41.196600,-8.696547 41.197419,-8.696538 41.197410,-8.696529 41.197410)
422;LINESTRING(-8.589123 41.181840,-8.589519 41.182083,-8.589942 41.182992,-8.590491 41.183424,-8.590968 41.182497,-8.590752 41.181381,-8.590158 41.180274,-8.589798 41.179923,-8.591796 41.180571,-8.593110 41.182884,-8.594064 41.185620,-8.594685 41.188806,-8.592633 41.191641,-8.590815 41.194530,-8.588331 41.197293,-8.586720 41.199381,-8.587062 41.198508,-8.590266 41.198148,-8.592732 41.196915,-8.596701 41.197572,-8.600832 41.198868,-8.605098 41.199759,-8.609553 41.200803,-8.614116 41.201424,-8.618220 41.202873,-8.622063 41.204556,-8.625861 41.206221,-8.630001 41.207283,-8.634672 41.206671,-8.639046 41.205366,-8.643393 41.204187,-8.647497 41.203278,-8.650854 41.203935,-8.651574 41.207085,-8.652204 41.210685,-8.653842 41.214312,-8.656650 41.217507,-8.659665 41.220675,-8.662419 41.223555,-8.665218 41.226525,-8.667999 41.228937,-8.667279 41.231790,-8.666937 41.234400,-8.667900 41.236875,-8.669097 41.238756,-8.670465 41.238837,-8.670285 41.237685,-8.670348 41.237487,-8.670303 41.237487,-8.670123 41.237478,-8.669925 41.237478,-8.669889 41.237478)
423;LINESTRING(-8.637273 41.163993,-8.636859 41.164047,-8.636589 41.164209,-8.636571 41.164200,-8.634690 41.163759,-8.632638 41.162184,-8.632674 41.162040,-8.631342 41.162580,-8.628615 41.163552,-8.624628 41.163318,-8.621136 41.162769,-8.620983 41.162769,-8.618445 41.162571,-8.614260 41.162121,-8.611560 41.161842,-8.611407 41.161752,-8.609715 41.161500,-8.607744 41.161086,-8.606169 41.160915,-8.605404 41.160285)
424;LINESTRING(-8.638389 41.154021,-8.638371 41.154021,-8.638290 41.154174,-8.637372 41.156001,-8.636184 41.158314,-8.635815 41.159403,-8.636814 41.160960,-8.638218 41.162211,-8.638542 41.163084,-8.637003 41.163930,-8.636643 41.164425,-8.639019 41.164803,-8.641647 41.166801,-8.644617 41.169231,-8.647911 41.171922,-8.651223 41.174604,-8.654499 41.177286,-8.657388 41.179653,-8.660358 41.182074,-8.663661 41.184756,-8.666730 41.187555,-8.667333 41.190255,-8.665866 41.193432,-8.663184 41.196789,-8.659179 41.199642,-8.655102 41.201856,-8.651079 41.201586,-8.650251 41.202927,-8.651637 41.205744,-8.651736 41.209632,-8.653365 41.213349,-8.655822 41.216652,-8.658936 41.219910,-8.661888 41.222997,-8.664894 41.226255,-8.667936 41.228865,-8.667207 41.231862,-8.667036 41.234643,-8.667945 41.237352,-8.669268 41.238855,-8.670564 41.238639,-8.670303 41.237667,-8.670330 41.237559,-8.670330 41.237541,-8.670303 41.237541,-8.670285 41.237487)
425;LINESTRING(-8.591274 41.162724,-8.591400 41.162013,-8.592363 41.160429,-8.593191 41.159016,-8.593299 41.158782,-8.593848 41.157702,-8.594397 41.156766,-8.594433 41.156712,-8.595135 41.155551,-8.596008 41.154093,-8.596773 41.152716,-8.597187 41.152050,-8.598204 41.150412,-8.599437 41.149377,-8.598555 41.148432,-8.597106 41.149134,-8.595297 41.150241,-8.591544 41.161824,-8.591994 41.161095,-8.594289 41.150718,-8.592345 41.150439,-8.590041 41.149809,-8.587638 41.149152,-8.586045 41.148765,-8.585622 41.148810,-8.585613 41.148837,-8.585622 41.148846,-8.585613 41.148837)
426;LINESTRING(-8.649927 41.167467,-8.649828 41.166657,-8.649837 41.166576,-8.649837 41.166558,-8.649999 41.165946,-8.650557 41.164020,-8.651088 41.162193,-8.650611 41.161401,-8.649549 41.161230,-8.647353 41.160861,-8.646516 41.160735,-8.644914 41.160456,-8.644491 41.160393,-8.644428 41.160375,-8.643465 41.160222,-8.642124 41.159997,-8.640900 41.159781,-8.640918 41.159799,-8.640927 41.159799,-8.640747 41.159304,-8.641377 41.157333,-8.640711 41.156379,-8.638200 41.155866,-8.637633 41.155731)
427;LINESTRING(-8.649882 41.166234,-8.649441 41.167206,-8.649450 41.167260,-8.649468 41.167251,-8.649468 41.167242,-8.649117 41.167260,-8.647344 41.166540,-8.646606 41.166405,-8.646741 41.166423,-8.646876 41.166441,-8.646885 41.166423,-8.646849 41.166459,-8.646849 41.166450,-8.646876 41.166423,-8.646903 41.166414,-8.646975 41.166342,-8.646921 41.166405,-8.646894 41.166441,-8.646876 41.166459,-8.646903 41.166468,-8.646930 41.166459,-8.646939 41.166414,-8.646939 41.166405,-8.646930 41.166432,-8.647488 41.166423,-8.647470 41.165982,-8.645688 41.165613,-8.643969 41.165343,-8.643942 41.165334,-8.643024 41.165163,-8.640999 41.164821,-8.639082 41.165064,-8.641323 41.166576,-8.644149 41.168880,-8.647254 41.171418,-8.650503 41.174073,-8.653779 41.176710,-8.657577 41.179806,-8.660925 41.182542,-8.664480 41.185440,-8.666874 41.188275,-8.666685 41.191020,-8.665560 41.194422,-8.662158 41.197509,-8.658090 41.200434,-8.653230 41.202162,-8.649801 41.201928,-8.651322 41.204493,-8.651556 41.208705,-8.653338 41.213286,-8.656560 41.217426,-8.660259 41.221296,-8.663769 41.224977,-8.667630 41.228370,-8.667297 41.231808,-8.667189 41.234805,-8.668035 41.237703,-8.669583 41.238945,-8.670375 41.238018,-8.670294 41.237748,-8.670213 41.237712,-8.670213 41.237694)
428;LINESTRING(-8.638191 41.170626,-8.638236 41.170599,-8.637723 41.170086,-8.636481 41.168997,-8.636706 41.168529,-8.638569 41.167269,-8.639433 41.166054,-8.640882 41.166234,-8.643204 41.168097,-8.646516 41.170761,-8.650188 41.173866,-8.653869 41.176764,-8.657577 41.179770,-8.661384 41.182893,-8.665200 41.186007,-8.668953 41.188554,-8.668809 41.189571,-8.669718 41.187438,-8.673552 41.186520,-8.676432 41.183532,-8.679717 41.180913,-8.682498 41.180733,-8.684631 41.180526,-8.686665 41.180355,-8.687628 41.180796,-8.687691 41.181840,-8.688375 41.182614,-8.689347 41.183064,-8.690976 41.183973,-8.691291 41.184729)
430;LINESTRING(-8.661204 41.157288,-8.660772 41.157216,-8.660637 41.158044,-8.659998 41.159808,-8.658216 41.160789,-8.655849 41.162013,-8.653608 41.161923,-8.650782 41.161464,-8.650107 41.161365,-8.648208 41.160915,-8.647308 41.159907,-8.648334 41.159871,-8.649180 41.162319,-8.646579 41.164794,-8.642610 41.166729,-8.639550 41.168943,-8.635977 41.171022,-8.631522 41.172039,-8.627067 41.172930,-8.622603 41.173362,-8.617977 41.173794,-8.613684 41.174406,-8.609508 41.173947,-8.606574 41.171976,-8.605818 41.171508,-8.605845 41.171508,-8.605674 41.171418,-8.604657 41.171166,-8.604612 41.172750,-8.605944 41.174109,-8.607663 41.175315,-8.608140 41.176341,-8.608482 41.177160,-8.609229 41.178375,-8.609328 41.180202,-8.609418 41.181885,-8.608698 41.182254,-8.607960 41.182119,-8.608059 41.181867,-8.607393 41.181147,-8.605800 41.180769,-8.605143 41.180760,-8.604828 41.181561,-8.604819 41.181561,-8.604810 41.181561,-8.604819 41.181561,-8.604828 41.181561,-8.604765 41.181678,-8.604684 41.181732,-8.604639 41.181723)
431;LINESTRING(-8.683506 41.159106,-8.683515 41.159403,-8.683326 41.159493,-8.683074 41.159601,-8.682093 41.159997,-8.681040 41.160447,-8.678655 41.161473,-8.676171 41.162850,-8.674056 41.162679,-8.672121 41.162508,-8.671500 41.163813,-8.671140 41.164857,-8.669250 41.164623,-8.669223 41.164722,-8.670816 41.165046,-8.670933 41.166756,-8.669259 41.168169,-8.666838 41.169897,-8.664111 41.171850,-8.662797 41.172831,-8.662077 41.173839,-8.661888 41.174784,-8.660889 41.175432,-8.659521 41.176161,-8.659494 41.176206,-8.659062 41.176224,-8.656992 41.176233,-8.656011 41.176125,-8.654454 41.175558,-8.653374 41.174928,-8.651979 41.174991,-8.650197 41.173515,-8.647533 41.171328,-8.644914 41.169240,-8.643627 41.167224,-8.641323 41.166297,-8.639865 41.168691,-8.636490 41.170869,-8.631774 41.172003,-8.626806 41.172948,-8.621928 41.173407,-8.618148 41.173722,-8.614809 41.174055,-8.613198 41.174001,-8.612703 41.172660,-8.612721 41.171670,-8.611911 41.171031,-8.610084 41.170248,-8.608608 41.169393,-8.609724 41.168529,-8.610012 41.168340,-8.610669 41.167818)
432;LINESTRING(-8.684973 41.166603,-8.684811 41.167116,-8.683029 41.166837,-8.680365 41.166396,-8.677503 41.165910,-8.674668 41.165415,-8.671752 41.164920,-8.669268 41.164497,-8.665902 41.163912,-8.663319 41.163444,-8.663256 41.163444,-8.663247 41.163462,-8.663238 41.163489,-8.661537 41.163210,-8.658702 41.162733,-8.655975 41.162265,-8.654220 41.161968,-8.651457 41.161491,-8.651259 41.161455,-8.649063 41.161095,-8.647587 41.160339,-8.648082 41.159610,-8.649207 41.161626,-8.647533 41.164326,-8.643924 41.165910,-8.640612 41.168151,-8.637003 41.170590,-8.632485 41.171760,-8.627904 41.172723,-8.623188 41.173218,-8.618157 41.173704,-8.613288 41.174388,-8.608761 41.173686,-8.604540 41.171499,-8.599626 41.171139,-8.594910 41.171697,-8.591337 41.169528,-8.587449 41.167242,-8.583336 41.166099,-8.581311 41.162976,-8.582256 41.159763,-8.583345 41.156586,-8.582328 41.153616,-8.582634 41.152428,-8.582364 41.151771,-8.582373 41.151789,-8.582382 41.151780,-8.582391 41.151807,-8.582337 41.151717,-8.582832 41.151105,-8.583786 41.150367,-8.584119 41.149251,-8.584263 41.148828,-8.584245 41.148828,-8.584236 41.148837,-8.584272 41.148657)
433;LINESTRING(-8.630640 41.154714,-8.630685 41.154102,-8.630649 41.152905,-8.630640 41.152896,-8.630793 41.152626,-8.632575 41.152500,-8.634150 41.151141,-8.636868 41.151087,-8.639766 41.151294,-8.642205 41.151627,-8.644410 41.153328,-8.645922 41.156703,-8.648730 41.160285,-8.648091 41.164038,-8.643456 41.166090,-8.640756 41.167440,-8.641692 41.166999,-8.643681 41.168556,-8.646345 41.170671,-8.649495 41.173227,-8.652987 41.176008,-8.657136 41.179356,-8.660610 41.182245,-8.663778 41.184855,-8.666388 41.187087,-8.667360 41.189346,-8.666352 41.191623,-8.665479 41.194719,-8.662212 41.197482,-8.658333 41.200254,-8.654085 41.202027,-8.650512 41.201442,-8.650422 41.203161,-8.651673 41.206212,-8.651916 41.210100,-8.653707 41.214042,-8.656623 41.217489,-8.659989 41.221017,-8.663220 41.224419,-8.666658 41.227569,-8.667756 41.230827,-8.666685 41.233860,-8.667774 41.236182,-8.668278 41.238306,-8.670078 41.239089,-8.670357 41.238000,-8.670267 41.237487,-8.670168 41.237460,-8.670069 41.237442,-8.670033 41.237442,-8.670060 41.237451,-8.670087 41.237433,-8.670060 41.237406,-8.670051 41.237352,-8.669952 41.236641,-8.669700 41.235453,-8.668710 41.235561,-8.669493 41.237631,-8.669943 41.239017,-8.670519 41.238639,-8.670159 41.237388,-8.669691 41.236011,-8.669538 41.234706,-8.669700 41.234022,-8.668656 41.233248,-8.666568 41.232762,-8.663643 41.232420,-8.661150 41.232276)
